Date,Heure,Type,Nom,Disponibilite,Capacite,Statut,Latitude,Longitude,Horodatage,Places_occupees,Taux_occupation_%
31/12/2025,00:53:56,Voiture,Garcia Lorca,381,400,Open,43.59098509,3.8907158,2025-12-31 00:53:56,19,4.75
31/12/2025,00:53:56,Voiture,Mosson,313,328,Open,43.61623716,3.81966554,2025-12-31 00:53:56,15,4.573170731707317
31/12/2025,00:53:56,Voiture,Sabines,167,285,Open,43.58383263,3.8602246,2025-12-31 00:53:56,118,41.40350877192983
31/12/2025,00:53:56,Voiture,Sablassou,292,379,Open,43.63419194,3.92229536,2025-12-31 00:53:56,87,22.95514511873351
31/12/2025,00:53:56,Voiture,Saint Jean Le Sec,242,285,Open,43.57082225,3.8379312,2025-12-31 00:53:56,43,15.087719298245613
31/12/2025,00:53:56,Voiture,Euromedecine,177,239,Open,43.63895359,3.82772365,2025-12-31 00:53:56,62,25.94142259414226
31/12/2025,00:53:56,Voiture,Occitanie,560,615,Open,43.63456232,3.84859796,2025-12-31 00:53:56,55,8.94308943089431
31/12/2025,00:53:56,Voiture,Vicarello,42,64,Open,43.63286,3.898411,2025-12-31 00:53:56,22,34.375
31/12/2025,00:53:56,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2025-12-31 00:53:56,35,32.11009174311927
31/12/2025,00:53:56,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2025-12-31 00:53:56,245,98.0
31/12/2025,00:53:56,Voiture,Charles de Gaulle,172,260,Open,43.6285421,3.8977621,2025-12-31 00:53:56,88,33.84615384615385
31/12/2025,00:53:56,Voiture,Polygone,1670,1911,Open,43.607697,3.88515,2025-12-31 00:53:56,241,12.611198325484041
31/12/2025,00:53:56,Voiture,Arc de Triomphe,137,440,Open,43.61100267,3.8732007,2025-12-31 00:53:56,303,68.86363636363636
31/12/2025,00:53:56,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2025-12-31 00:53:56,301,60.199999999999996
31/12/2025,01:03:56,Voiture,Antigone,170,239,Open,43.60871606,3.88881893,2025-12-31 01:03:56,69,28.870292887029287
31/12/2025,01:03:56,Voiture,Comedie,408,664,Open,43.60856092,3.87976196,2025-12-31 01:03:56,256,38.55421686746988
31/12/2025,01:03:56,Voiture,Corum,346,480,Open,43.61388821,3.88225773,2025-12-31 01:03:56,134,27.916666666666668
31/12/2025,01:03:56,Voiture,Europa,488,591,Open,43.60784971,3.89253074,2025-12-31 01:03:56,103,17.428087986463623
31/12/2025,01:03:56,Voiture,Foch,569,620,Open,43.61074912,3.87657084,2025-12-31 01:03:56,51,8.225806451612904
31/12/2025,01:03:56,Voiture,Gambetta,157,452,Open,43.60695138,3.87137436,2025-12-31 01:03:56,295,65.2654867256637
31/12/2025,01:03:56,Voiture,Gare,445,656,Open,43.604024,3.87891,2025-12-31 01:03:56,211,32.16463414634146
31/12/2025,01:03:56,Voiture,Triangle,352,434,Open,43.60923384,3.88184418,2025-12-31 01:03:56,82,18.89400921658986
31/12/2025,01:03:56,Voiture,Pitot,496,590,Open,43.61224494,3.87019117,2025-12-31 01:03:56,94,15.932203389830507
31/12/2025,01:03:56,Voiture,Circe,1019,1200,Open,43.60495377,3.9178495,2025-12-31 01:03:56,181,15.083333333333334
31/12/2025,01:03:56,Voiture,Garcia Lorca,381,400,Open,43.59098509,3.8907158,2025-12-31 01:03:56,19,4.75
31/12/2025,01:03:56,Voiture,Mosson,313,328,Open,43.61623716,3.81966554,2025-12-31 01:03:56,15,4.573170731707317
31/12/2025,01:03:56,Voiture,Sabines,166,285,Open,43.58383263,3.8602246,2025-12-31 01:03:56,119,41.75438596491228
31/12/2025,01:03:56,Voiture,Sablassou,293,379,Open,43.63419194,3.92229536,2025-12-31 01:03:56,86,22.691292875989447
31/12/2025,01:03:56,Voiture,Saint Jean Le Sec,242,285,Open,43.57082225,3.8379312,2025-12-31 01:03:56,43,15.087719298245613
31/12/2025,01:03:56,Voiture,Euromedecine,177,239,Open,43.63895359,3.82772365,2025-12-31 01:03:56,62,25.94142259414226
31/12/2025,01:03:56,Voiture,Occitanie,562,615,Open,43.63456232,3.84859796,2025-12-31 01:03:56,53,8.617886178861788
31/12/2025,01:03:56,Voiture,Vicarello,42,64,Open,43.63286,3.898411,2025-12-31 01:03:56,22,34.375
31/12/2025,01:03:56,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2025-12-31 01:03:56,35,32.11009174311927
31/12/2025,01:03:56,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2025-12-31 01:03:56,245,98.0
31/12/2025,01:03:56,Voiture,Charles de Gaulle,171,260,Open,43.6285421,3.8977621,2025-12-31 01:03:56,89,34.23076923076923
31/12/2025,01:03:56,Voiture,Polygone,1682,1911,Open,43.607697,3.88515,2025-12-31 01:03:56,229,11.983254840397697
31/12/2025,01:03:56,Voiture,Arc de Triomphe,139,440,Open,43.61100267,3.8732007,2025-12-31 01:03:56,301,68.4090909090909
31/12/2025,01:03:56,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2025-12-31 01:03:56,301,60.199999999999996
31/12/2025,01:13:56,Voiture,Antigone,170,239,Open,43.60871606,3.88881893,2025-12-31 01:13:56,69,28.870292887029287
31/12/2025,01:13:56,Voiture,Comedie,415,664,Open,43.60856092,3.87976196,2025-12-31 01:13:56,249,37.5
31/12/2025,01:13:56,Voiture,Corum,349,480,Open,43.61388821,3.88225773,2025-12-31 01:13:56,131,27.291666666666664
31/12/2025,01:13:56,Voiture,Europa,488,591,Open,43.60784971,3.89253074,2025-12-31 01:13:56,103,17.428087986463623
31/12/2025,01:13:56,Voiture,Foch,571,620,Open,43.61074912,3.87657084,2025-12-31 01:13:56,49,7.903225806451612
31/12/2025,01:13:56,Voiture,Gambetta,157,452,Open,43.60695138,3.87137436,2025-12-31 01:13:56,295,65.2654867256637
31/12/2025,01:13:56,Voiture,Gare,446,656,Open,43.604024,3.87891,2025-12-31 01:13:56,210,32.01219512195122
31/12/2025,01:13:56,Voiture,Triangle,354,434,Open,43.60923384,3.88184418,2025-12-31 01:13:56,80,18.433179723502306
31/12/2025,01:13:56,Voiture,Pitot,498,590,Open,43.61224494,3.87019117,2025-12-31 01:13:56,92,15.593220338983052
31/12/2025,01:13:56,Voiture,Circe,1023,1200,Open,43.60495377,3.9178495,2025-12-31 01:13:56,177,14.75
31/12/2025,01:13:56,Voiture,Garcia Lorca,381,400,Open,43.59098509,3.8907158,2025-12-31 01:13:56,19,4.75
31/12/2025,01:13:56,Voiture,Mosson,314,328,Open,43.61623716,3.81966554,2025-12-31 01:13:56,14,4.2682926829268295
31/12/2025,01:13:56,Voiture,Sabines,166,285,Open,43.58383263,3.8602246,2025-12-31 01:13:56,119,41.75438596491228
31/12/2025,01:13:56,Voiture,Sablassou,293,379,Open,43.63419194,3.92229536,2025-12-31 01:13:56,86,22.691292875989447
31/12/2025,01:13:56,Voiture,Saint Jean Le Sec,242,285,Open,43.57082225,3.8379312,2025-12-31 01:13:56,43,15.087719298245613
31/12/2025,01:13:56,Voiture,Euromedecine,177,239,Open,43.63895359,3.82772365,2025-12-31 01:13:56,62,25.94142259414226
31/12/2025,01:13:56,Voiture,Occitanie,562,615,Open,43.63456232,3.84859796,2025-12-31 01:13:56,53,8.617886178861788
31/12/2025,01:13:56,Voiture,Vicarello,42,64,Open,43.63286,3.898411,2025-12-31 01:13:56,22,34.375
31/12/2025,01:13:56,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2025-12-31 01:13:56,35,32.11009174311927
31/12/2025,01:13:56,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2025-12-31 01:13:56,245,98.0
31/12/2025,01:13:56,Voiture,Charles de Gaulle,171,260,Open,43.6285421,3.8977621,2025-12-31 01:13:56,89,34.23076923076923
31/12/2025,01:13:56,Voiture,Polygone,1688,1911,Open,43.607697,3.88515,2025-12-31 01:13:56,223,11.669283097854526
31/12/2025,01:13:56,Voiture,Arc de Triomphe,140,440,Open,43.61100267,3.8732007,2025-12-31 01:13:56,300,68.18181818181817
31/12/2025,01:13:56,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2025-12-31 01:13:56,301,60.199999999999996
31/12/2025,01:23:56,Voiture,Antigone,169,239,Open,43.60871606,3.88881893,2025-12-31 01:23:56,70,29.288702928870293
31/12/2025,01:23:56,Voiture,Comedie,426,664,Open,43.60856092,3.87976196,2025-12-31 01:23:56,238,35.8433734939759
31/12/2025,01:23:56,Voiture,Corum,351,480,Open,43.61388821,3.88225773,2025-12-31 01:23:56,129,26.875
31/12/2025,01:23:56,Voiture,Europa,488,591,Open,43.60784971,3.89253074,2025-12-31 01:23:56,103,17.428087986463623
31/12/2025,01:23:56,Voiture,Foch,573,620,Open,43.61074912,3.87657084,2025-12-31 01:23:56,47,7.580645161290322
31/12/2025,01:23:56,Voiture,Gambetta,157,452,Open,43.60695138,3.87137436,2025-12-31 01:23:56,295,65.2654867256637
31/12/2025,01:23:56,Voiture,Gare,448,656,Open,43.604024,3.87891,2025-12-31 01:23:56,208,31.70731707317073
31/12/2025,01:23:56,Voiture,Triangle,355,434,Open,43.60923384,3.88184418,2025-12-31 01:23:56,79,18.202764976958523
31/12/2025,01:23:56,Voiture,Pitot,500,590,Open,43.61224494,3.87019117,2025-12-31 01:23:56,90,15.254237288135593
31/12/2025,01:23:56,Voiture,Circe,1024,1200,Open,43.60495377,3.9178495,2025-12-31 01:23:56,176,14.666666666666666
31/12/2025,01:23:56,Voiture,Garcia Lorca,381,400,Open,43.59098509,3.8907158,2025-12-31 01:23:56,19,4.75
31/12/2025,01:23:56,Voiture,Mosson,314,328,Open,43.61623716,3.81966554,2025-12-31 01:23:56,14,4.2682926829268295
31/12/2025,01:23:56,Voiture,Sabines,167,285,Open,43.58383263,3.8602246,2025-12-31 01:23:56,118,41.40350877192983
31/12/2025,01:23:56,Voiture,Sablassou,293,379,Open,43.63419194,3.92229536,2025-12-31 01:23:56,86,22.691292875989447
31/12/2025,01:23:56,Voiture,Saint Jean Le Sec,242,285,Open,43.57082225,3.8379312,2025-12-31 01:23:56,43,15.087719298245613
31/12/2025,01:23:56,Voiture,Euromedecine,177,239,Open,43.63895359,3.82772365,2025-12-31 01:23:56,62,25.94142259414226
31/12/2025,01:23:56,Voiture,Occitanie,563,615,Open,43.63456232,3.84859796,2025-12-31 01:23:56,52,8.455284552845528
